link,title,location,price,area,category,direction,floor_num,toilet_num,street,livingroom_num,bedroom_num,liability
https://nhadat.cafeland.vn/ban-nha-hem-xe-hoi-duong-cay-tram-go-vap-35m2-2-tang-full-noi-that-so-rieng-2257342.html,"Bán Nhà Hẻm Xe Hơi Đường Cây Trâm Gò Vấp. 35m2 2 Tầng Full nội thất, sổ riêng (Tin Hết Hạn)","Cây Trâm, Phường 9, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin",~127 triệu/m2,35m2,Bán nhà riêng,,2 tầng,2,4m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-cu-tien-xay-moi-ngang-hon-5m-hem-truoc-nha-4m-phap-ly-chuan-2261511.html,"Nhà cũ tiện xây mới, ngang hơn 5m. Hẻm trước nhà 4m, pháp lý chuẩn & (Tin Hết Hạn)","Lê Quang Định, Phường 7, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~104 triệu/m2,70m2,Bán nhà riêng,,,,4m,,,Giấy tờ hợp lệ
https://nhadat.cafeland.vn/nha-90m2-dts-362m2-5-tang-7pn-hem-o-to-7m-chi-185-ty-2261201.html,"Nhà 90m2, dts 362m2, 5 tầng 7PN, hẻm ô tô 7m. Chỉ 18,5 tỷ (Tin Hết Hạn)","Điện Biên Phủ, Phường 1, Quận 3, TP. Hồ Chí Minh Lưu tin",~205 triệu/m2,90.2m2,Bán nhà riêng,,5 tầng,5,,1,7 phòng,Sổ hồng
https://nhadat.cafeland.vn/nha-67m2-41-x-14-hem-3m-doan-van-bo-khong-qh-563-ty-2261160.html,"Nhà 67m2 (4,1 x 14), hẻm 3m Đoàn Văn Bơ. Không QH. 5,63 tỷ (Tin Hết Hạn)","Đoàn Văn Bơ, Phường 14, Quận 4, TP. Hồ Chí Minh Lưu tin","~83,9 triệu /m2",67.1m2,Bán nhà riêng,,2 tầng,2,,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/chi-chu-ra-hang-khu-sinh-thai-dien-tich-180m-2261505.html,Chị chủ ra hàng Khu Sinh Thái Diện tích 180m (Tin Hết Hạn),"Phố Mới, Quế Võ, Bắc Ninh Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-gap-lo-dat-200m2-gia-1-ty-550tr-gan-cho-my-hanh-bac-goi-ngay-xem-dat-2239904.html,bán gấp lô đất 200m2 giá 1 tỷ 550tr gần chợ mỹ hạnh bắc gọi ngay xem đất (Tin Hết Hạn),"Mỹ Hạnh Bắc, Đức Hòa, Long An Lưu tin","~7,7 triệu /m2",200m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ban-lo-dat-mat-tien-627m2-kho-xuong-kinh-doanh-tay-thanh-tan-phu-hcm-2260792.html,bán lô đất mặt tiền 627m2- kho xưởng- kinh doanh-tây thạnh - tân phú- hcm (Tin Hết Hạn),"Tây Thạnh , Quận Tân Phú, TP. Hồ Chí Minh Lưu tin","~98,8 triệu /m2",627m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/booking-eco-retreat-ngay-hom-nay-de-so-huu-vi-tri-va-gia-tot-nhat-2261501.html,Booking Eco Retreat ngay hôm nay để sở hữu vị tri và giá tốt nhất ! (Tin Hết Hạn),"Đường nguyễn hữu trí, Thanh Phú, Bến Lức, Long An Lưu tin",,,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-2pn-70m2-gan-kcn-amata-benh-vien-dong-nai-2230352.html,BÁN CĂN HỘ 2PN (70m2) GẦN KCN AMATA - BỆNH VIÊN ĐỒNG NAI (Tin Hết Hạn),"Đồng Khởi, Tam Hòa, Biên Hòa, Đồng Nai Lưu tin","~16,4 triệu /m2",70m2,Bán căn hộ chung cư,,,2,10m,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-lo-dat-128m2-gia-9xx-trieu-gia-binh-trang-bang-goi-cho-em-xem-dat-2260784.html,Bán lô đất 128m2 - giá 9xx triệu - gia bình - trảng bàng- gọi cho em xem đất (Tin Hết Hạn),"Gia Bình, Trảng Bàng, Tây Ninh Lưu tin","~59,375/m2",128m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-nen-tho-cu-mat-tien-bien-mat-tien-duong-ho-thi-nghiem-250m2-gia-tot-2261497.html,"Đất nền thổ cư mặt tiền biển, mặt tiền đường Hồ Thị Nghiêm, 250m2, giá tốt! (Tin Hết Hạn)","An Thới, Phú Quốc, Kiên Giang Lưu tin",,250m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-nen-kdc-stc-long-thanh-cach-san-bay-long-thanh-chi-2km-gio-hang-tu-cdt-2261492.html,"Đất nền KDC STC Long Thành, cách sân bay Long Thành chỉ 2km. Giỏ hàng từ CDT (Tin Hết Hạn)","ĐT769, Bình Sơn, Long Thành, Đồng Nai Lưu tin",~35 triệu /m2,100m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/can-ban-nha-gan-cho-cam-my-dien-tich-8-x-12-2261489.html,Cần bán nhà gần chợ cẩm mỹ. diện tích 8 x 12 (Tin Hết Hạn),"Xuân Mỹ, Cẩm Mỹ, Đồng Nai Lưu tin","~13,5 triệu /m2",96m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/mo-ban-can-ho-destino-centro-kien-truc-chau-au-lien-ke-cho-binh-chanh-chi-1ty3c-2261487.html,Mở bán căn hộ Destino Centro kiến trúc Châu Âu liền kề chợ Bình Chánh chỉ 1Tỷ3/C (Tin Hết Hạn),"Bình Chánh, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin","~23,2 triệu /m2",56m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/mo-ban-gia-goc-chu-dau-tu-thanh-toan-theo-tien-do-du-an-the-greenery-hp-2261099.html,Mở bán giá gốc chủ đầu tư. Thanh toán theo tiến độ dự án The Greenery HP. (Tin Hết Hạn),"An Lư, Thủy Nguyên, TP. Hải Phòng Lưu tin","~66,6 triệu /m2",75m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-the-beverly-7-vinhomes-grand-park-can-goc-3-pn-tang-24-64ty-2261478.html,"Bán căn hộ The Beverly 7 , Vinhomes Grand Park căn góc, 3 PN, tầng 24, 6.4ty (Tin Hết Hạn)","Long Thạnh Mỹ, Quận 9, TP. Hồ Chí Minh Lưu tin","~64,6 triệu /m2",99m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/villa-bien-so-hu-lau-dai-700-trieu-ky-hdmb-2261476.html,Villa Biển sở hữ lâu dài- 700 triệu ký HĐMB (Tin Hết Hạn),"Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa Lưu tin",~357 nghìn/m2,140m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/so-huu-can-ho-3-ban-cong-fiato-uptown-cuoc-song-dang-cap-chi-voi-199-trieu-2259228.html,Sở Hữu Căn Hộ 3 Ban Công Fiato Uptown – Cuộc Sống Đẳng Cấp Chỉ Với 199 Triệu (Tin Hết Hạn),"Tô Ngọc Vân, Tam Bình, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",~569 nghìn/m2,86m2,Bán căn hộ chung cư,Không xác định,10 tầng,2,,1,2 phòng,Sổ hồng
https://nhadat.cafeland.vn/chu-ban-gap-nha-mat-tien-cho-ngay-khu-dan-cu-tam-binh-2251388.html,Chủ bán gấp nhà mặt tiền chợ ngay khu dân cư Tam Bình (Tin Hết Hạn),"Đường số 2, Tam Bình, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",,89m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/sieu-vi-tri-hotmat-tien-truong-chinh65m2-ngang52-dang-cho-thue-on-dinh-298ty-2261473.html,"Siêu vị trí hot.Mặt tiền Trường Chinh,65m2-ngang5,2 Đang cho thuê ổn định 2.98ty (Tin Hết Hạn)","798, Trường Chinh, Hòa Phát, Cẩm Lệ, TP. Đà Nẵng Lưu tin","~45,8 triệu /m2",65m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/cuc-re-lac-long-quan-gan-cho-hoa-khanh-kiet-o-to-80m2-2-tang-chi-245ty-2260648.html,"CỰC RẺ! Lạc Long Quân gần chợ Hòa Khánh, kiệt ô tô, 80m² - 2 TẦNG, chỉ 2.45tỷ (Tin Hết Hạn)","Hòa Khánh Bắc, Liên Chiểu, TP. Đà Nẵng Lưu tin","~30,6 triệu /m2",80m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-gap-9x62-no-hau-14m-mt-trung-trac-tan-an-tx-lagi-gia-ngop-2242200.html,"Bán gấp 9x62 nở hậu 14m MT Trưng Trắc, Tân An, TX LaGi. giá Ngộp (Tin Hết Hạn)","Tân An, La Gi, Bình Thuận Lưu tin","~4,2 triệu /m2",715m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/vk-ban-gap-nha-dep-425x18-hxhgara-trong-nhahem-62-lam-van-benq7gia-109ty-2184832.html,"VK bán gấp nhà đẹp 4.25x18, HXH,Gara trong nhà.Hẻm 62 Lâm văn Bền.Q7.Giá 10.9tỷ (Tin Hết Hạn)","62/2, Lâm văn Bền, Tân Kiểng, Quận 7, TP. Hồ Chí Minh Lưu tin","~49,5 triệu /m2",220m2,Bán nhà phố dự án,Đông,4 tầng,4,5m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-dat-nen-du-an-quy-nhon-iconic-236-ty-80m2-binh-dinh-chi-voi-gia-sieu-hoi-2261465.html,"Bán đất nền dự án Quy Nhơn Iconic, 2,36 tỷ, 80m2, Bình Định chỉ với giá siêu hời (Tin Hết Hạn)","LK 01 - 02, Quốc Lộ 19, Phước Thuận, Tuy Phước, Bình Định Lưu tin","~29,5 triệu /m2",80m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/nha-no-hau-hem-4m-duc-btct-moi-dep-2261459.html,"Nhà nở hậu, hẻm 4m, đúc BTCT mới đẹp, & (Tin Hết Hạn)","Bùi Đình Túy, Phường 12, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~123 triệu/m2,72m2,Bán nhà riêng,,3 tầng,4,4m,,5 phòng,Giấy tờ hợp lệ
https://nhadat.cafeland.vn/chuyen-dat-tdc-san-bay-long-thanh-khu-dat-vang-nam-giua-trung-tam-kinh-te-moi-2261457.html,"Chuyên đất TDC sân bay Long Thành, Khu Đất Vàng Nằm Giữa Trung Tâm Kinh Tế Mới! (Tin Hết Hạn)","Lộc An, Long Thành, Đồng Nai Lưu tin",~16 triệu /m2,100m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/dat-mat-tien-duong-nhua-chu-van-an-gia-1ty4-co-859m2-500m2-phu-hong-2261455.html,ĐẤT MẶT TIỀN ĐƯỜNG NHỰA CHU VĂN AN GIÁ 1TY4 CÓ 859m2 (500m2 phủ hồng) (Tin Hết Hạn),"Gia Tân II, Thống Nhất, Đồng Nai Lưu tin","~1,6 triệu /m2",859m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/phat-hien-sieu-hiem-3-lo-dat-nen-lien-ke-ngay-tai-con-duong-dep-nhat-tp-tam-ky-2261453.html,PHÁT HIỆN SIÊU HIẾM 3 LÔ ĐẤT NỀN LIỀN KỀ NGAY TẠI CON ĐƯỜNG ĐẸP NHẤT TP TAM KỲ ! (Tin Hết Hạn),"Hùng Vương, Hòa Thuận, Tam Kỳ, Quảng Nam Lưu tin",~127 nghìn/m2,275m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/shophouse-5-tang-chi-10-ky-hdmb-so-do-lau-dai-kinh-doanh-247-gan-20-toa-chu-2260495.html,"Shophouse 5 tầng, chỉ 10% ký HDMB sổ đỏ lâu dài, kinh doanh 24/7, gần 20 toà chu (Tin Hết Hạn)","lk19, Đại lộ Nam Sông Mã, Đông Hải, TP. Thanh Hóa, Thanh Hóa Lưu tin",~380 nghìn/m2,126m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/can-ban-gap-o-to-lo-goc-3-mat-ngo-duy-nhat-con-lai-o-ngoc-thuynhinh-170trm2-2250312.html,"Cần bán gấp - ô tô, lô góc 3 mặt ngõ-duy nhất còn lại ở Ngọc Thụy,nhỉnh 170tr/m2 (Tin Hết Hạn)","Ngọc Thụy, Ngọc Thụy, Long Biên, Hà Nội Lưu tin",~171 triệu/m2,46m2,Bán nhà riêng,Đông Nam,5 tầng,4,4m,1,3 phòng,Giấy đỏ
https://nhadat.cafeland.vn/ban-lo-17473-m2-dat-nghi-duong-kem-biet-thu-nha-vuon-tho-cu-400m2-tai-tam-dao-2261451.html,Bán lô 1747.3 m2 đất nghỉ dưỡng kèm biệt thự nhà vườn thổ cư 400m2 tại tam đảo (Tin Hết Hạn),"Đại Đình, Tam Đảo, Vĩnh Phúc Lưu tin","~4,8 triệu /m2",1747m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/can-ban-lo-duy-nhat-con-xot-lai-gia-re-duoi-1-ty-vi-tri-gan-flamingo-dai-lai-2261450.html,"Cần bán lô duy nhất còn xót lại, giá rẻ dưới 1 tỷ, vị trí gần flamingo đại lải (Tin Hết Hạn)","Ngọc Thanh, Phúc Yên, Vĩnh Phúc Lưu tin","~7,9 triệu /m2",120m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/duong-nguyen-khang-sieu-pham-73m2-7t-mt-45m-o-to-vao-nha-kinh-doanh-vip-2261449.html,"ĐƯỜNG NGUYỄN KHANG, SIÊU PHẨM 73m2 - 7T,, MT 4.5M Ô TÔ VÀO NHÀ, KINH DOANH VIP (Tin Hết Hạn)","Nguyễn Khang, Quan Hoa, Cầu Giấy, Hà Nội Lưu tin",~397 triệu/m2,73m2,Bán nhà riêng,,7 tầng,4,6m,1,4 phòng,Chủ quyền tư nhân
https://nhadat.cafeland.vn/sieu-pham-1-can-duy-nhat-can-ho-2pn-view-song-han-tuyet-dep-day-du-phap-ly-2261448.html,Siêu Phẩm 1 Căn Duy Nhất!! Căn hộ 2PN View Sông Hàn Tuyệt Đẹp - Đầy đủ pháp lý (Tin Hết Hạn),"Lê Văn Duyệt, Nại Hiên Đông, Sơn Trà, TP. Đà Nẵng Lưu tin",~687 nghìn/m2,96m2,Bán căn hộ chung cư,,,2,,1,3 phòng,Giấy tờ hợp lệ
https://nhadat.cafeland.vn/can-ban-nha-ds7-dinh-phong-phu-tang-nhon-phu-b-thu-duc-90m2-3-lau-8-ty-x-2261443.html,"Cần bán nhà ĐS7 Đình Phong Phú, Tăng Nhơn Phú B, Thủ Đức, 90m2, 3 lầu, 8 tỷ x (Tin Hết Hạn)","Đình Phong Phú, Tăng Nhơn Phú B, Quận 9, TP. Hồ Chí Minh Lưu tin","~97,7 triệu /m2",90m2,Bán nhà phố dự án,,,,,,,
https://nhadat.cafeland.vn/ban-nha-hem-120-duong-hoang-quoc-viet-phuong-an-binh-quan-ninh-kieu-can-tho-2261437.html,Bán nhà hẻm 120 đường Hoàng Quốc Việt phường An Bình quận Ninh Kiều Cần Thơ (Tin Hết Hạn),"Hoàng Quốc Việt, An Bình, Ninh Kiều, TP. Cần Thơ Lưu tin","~34,9 triệu /m2",63m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/hem-noi-bo-an-ninh-yen-tinh-san-de-xe-san-phoi-sau-thoang-mat-at-2261434.html,"Hẻm nội bộ, an ninh yên tĩnh, sân để xe, sân phơi sau, thoáng mát. @ (Tin Hết Hạn)","Hoàng Hoa Thám, Phường 5, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",~123 triệu/m2,80m2,Bán nhà riêng,,3 tầng,4,,,3 phòng,Giấy tờ hợp lệ
https://nhadat.cafeland.vn/ban-nha-2-tang-gan-thap-ba-chi-285ty-so-hong-hoan-cong-2261432.html,Bán nhà 2 tầng gần Tháp Bà chỉ 2.85ty sổ hồng hoàn công (Tin Hết Hạn),"Vĩnh Phước, Nha Trang, Khánh Hòa Lưu tin","~77,2 triệu /m2",37m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-nha-mat-tien-kinh-doanh-ton-duc-thang-gan-ben-xe-khu-kinh-doanh-dong-duc-2261352.html,"BÁN NHÀ MẶT TIỀN KINH DOANH TÔN ĐỨC THẮNG , GẦN BẾN XE KHU KINH DOANH ĐÔNG ĐÚC (Tin Hết Hạn)","Tôn Đức Thắng, Hòa Minh, Liên Chiểu, TP. Đà Nẵng Lưu tin","~80,6 triệu /m2",88m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/gia-chu-can-ra-hang-lo-khu-5-dien-tich-81m-mat-45m-huong-bac-vi-tri-xin-ng-2261426.html,"Gia chủ cần ra hàng lô Khu 5 Diện tích 81m Mặt 4.5m Hướng Bắc Vị trí xịn , ng (Tin Hết Hạn)","Phố Mới, Quế Võ, Bắc Ninh Lưu tin","~42,5 triệu /m2",81m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/can-ho-cao-cap-giua-long-thu-duc-cham-toi-giac-mo-song-xanh-dau-tu-chi-49trm2-2260377.html,"Căn hộ cao cấp giữa lòng Thủ Đức, chạm tới giấc mơ sống xanh đầu tư chỉ 49tr/m2 (Tin Hết Hạn)","Tô Ngọc Vân, Tam Bình, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin",~333 nghìn/m2,147m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/ban-nha-quan-11-co-the-o-ngay-hoac-son-phet-lai-moi-tinh-57-t-2261251.html,Bán nhà quận 11 - Có thể ở ngay hoặc sơn phết lại mới tinh 5.7 T (Tin Hết Hạn),"Bình Thới, Phường 14, Quận 11, TP. Hồ Chí Minh Lưu tin",~126 triệu/m2,45m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ngop-can-ban-gap-giam-6-ty-chdv-binh-thanh-dt-126m2-5-tang-28-phong-chi-16-ty-2261416.html,Ngộp Cần Bán Gấp Giảm 6 Tỷ CHDV Bình Thạnh DT 126m2 5 Tầng 28 Phòng Chỉ 16 Tỷ (Tin Hết Hạn),"Nguyên Hồng, Phường 1, Quận Gò Vấp, TP. Hồ Chí Minh Lưu tin",~126 triệu/m2,126m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/dat-dep-6000m2-sat-tinh-lo-2-mat-tien-tiem-nang-sinh-loi-cao-2255842.html,Đất đẹp 6000m² sát tỉnh lộ – 2 mặt tiền – Tiềm năng sinh lời cao (Tin Hết Hạn),"Ia Băng, Đắk Đoa, Gia Lai Lưu tin",,6000m2,"Bán đất nông, lâm nghiệp",,,,,,,
https://nhadat.cafeland.vn/ban-dat-khu-cong-nghiep-bau-bang-binh-duong-2261193.html,"Bán đất khu công nghiệp Bàu bàng, Bình Dương (Tin Hết Hạn)","Trần Văn Thố, Bàu Bàng, Bình Dương Lưu tin",~Thương lượng/m2,280m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/can-tien-ha-gia-ban-gap-nha-moi-dep-ngo-tay-son-dong-da-2261410.html,CẦN TIỀN HẠ GIÁ BÁN GẤP NHÀ MỚI ĐẸP NGÕ TÂY SƠN-ĐỐNG ĐA (Tin Hết Hạn),"Ngã Tư Sở, Đống Đa, Hà Nội Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-20000m2-khu-cn-kim-thanh-hai-duong-ha-tang-dep-ban-giao-som-2259153.html,"Bán 20.000m2 khu CN Kim Thành – Hải Dương, hạ tầng đẹp, bàn giao sớm (Tin Hết Hạn)","Quốc Lộ 5, Thượng Vũ, Kim Thành, Hải Dương Lưu tin",~Thương lượng/m2,20000m2,Bán đất nền dự án,,,,,,,
https://nhadat.cafeland.vn/co-102-chi-hon-7-ty-mat-tien-hem-kinh-doanh-12m-via-he-nguyen-gia-tri-2261405.html,CÓ 102 - CHỈ HƠN 7 TỶ - MẶT TIỀN HẺM KINH DOANH 12M VỈA HÈ - NGUYỄN GIA TRÍ (Tin Hết Hạn),"Nguyễn Gia Trí, Phường 25, Bình Thạnh, TP. Hồ Chí Minh Lưu tin",,,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/quy-can-ngoai-giao-central-riverside-gia-chiet-khau-30-tang-3-chi-vang-2248006.html,"Quỹ căn ngoại giao Central Riverside giá chiết khấu 30%, tặng 3 chỉ Vàng (Tin Hết Hạn)","Đông Hải, TP. Thanh Hóa, Thanh Hóa Lưu tin","~58,7 triệu /m2",80m2,Bán biệt thự,,,,,,,
https://nhadat.cafeland.vn/fiato-airport-city-can-ho-khu-thang-long-home-hiep-phuoc-gia-f0-cho-nha-dau-tu-2259850.html,Fiato Airport city_ căn hộ khu Thăng Long Home Hiệp Phước giá f0 cho nhà đầu tư (Tin Hết Hạn),"15-06, Tôn Đức Thắng, Hiệp Phước, Nhơn Trạch, Đồng Nai Lưu tin",~35 triệu /m2,79m2,Bán căn hộ chung cư,,,,,,,
https://nhadat.cafeland.vn/hang-hiem-chien-luoc-hem-o-to-thong-khong-lo-gioi-qh-30m2-3x10-29-ty-2261398.html,HÀNG HIẾM CHIẾN LƯỢC - HẺM Ô TÔ THÔNG - KHÔNG LỘ GIỚI QH - 30M2 (3X10) - 2.9 TỶ (Tin Hết Hạn),"Chiến Lược, Bình Trị Đông A, Quận Bình Tân, TP. Hồ Chí Minh Lưu tin","~96,6 triệu /m2",30m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/nha-hem-xe-hoi-gan-mat-tien-phu-tho-hoa-dt-4x13m-1-tret-1lau-btct-so-rieng-dep-2261395.html,"NHÀ HẺM XE HƠI GẦN MẶT TIỀN PHÚ THỌ HOÀ DT 4x13M, 1 TRỆT 1LẦU BTCT SỔ RIÊNG ĐẸP (Tin Hết Hạn)","Phú Thọ Hòa, Phú Thọ Hòa, Quận Tân Phú, TP. Hồ Chí Minh Lưu tin",~127 triệu/m2,51m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-can-ho-moi-nhan-ban-giao-2-ty-full-thue-phi-dt-68m2-2pn-tai-chung-cu-2259622.html,Bán căn hộ mới nhận bàn giao 2 tỷ full thuế phí dt 68m2 2PN tại chung cư (Tin Hết Hạn),"Bình Trưng Đông, Quận 2, TP. Hồ Chí Minh Lưu tin","~29,4 triệu /m2",68m2,Bán căn hộ chung cư,Không xác định,11 tầng,2,,1,2 phòng,Hợp đồng
https://nhadat.cafeland.vn/ban-nha-4-tang-ngay-pham-van-dong-duong-xe-hoi-ngang-5m-nhinh-4-ty-2260509.html,Bán nhà 4 tầng ngay phạm văn đồng đường xe hơi ngang 5m nhỉnh 4 tỷ. (Tin Hết Hạn),"35 đường số 49, Linh Ðông, Quận Thủ Đức, TP. Hồ Chí Minh Lưu tin","~26,2 triệu /m2",175m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-chung-cu-binh-chanh-duoi-1-ty-can-2pn-980tr-bao-thue-phi-so-nha-dep-san-o-2254413.html,"Bán chung cư Bình Chánh dưới 1 tỷ, Căn 2PN 980tr bao thuế phí sổ. nhà đẹp sẵn ở (Tin Hết Hạn)","Nguyễn Văn Linh, An Phú Tây, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin","~17,8 triệu /m2",55m2,Bán căn hộ chung cư,Không xác định,17 tầng,2,,1,2 phòng,Giấy đỏ
https://nhadat.cafeland.vn/nha-mt-nguyen-huu-tri-ngay-cho-5x20-1-lau-3-pn-2261392.html,Nhà MT Nguyễn Hữu Trí. ngay chợ. 5x20. 1 lầu 3 PN (Tin Hết Hạn),"Nguyễn Hữu Trí, Tân Túc, Huyện Bình Chánh, TP. Hồ Chí Minh Lưu tin",~13 triệu /m2,100m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/ban-gap-biet-thu-bt13-sat-goc-tai-kdt-hinode-royal-park-rong-200m2-gia-chi-37-ty-2261391.html,Bán gấp biệt thự BT13 sát góc tại KĐT Hinode Royal Park rộng 200m2 giá chỉ 37 tỷ (Tin Hết Hạn),"Quốc Lộ 32, Di Trạch, Hoài Đức, Hà Nội Lưu tin",~185 triệu/m2,200m2,Bán biệt thự,,3 tầng,4,20m - 30m,1,4 phòng,Hợp đồng
https://nhadat.cafeland.vn/nha-dong-tien-khung-kim-nguu-hai-ba-trung-2261389.html,Nhà dòng tiền khủng Kim Ngưu Hai Bà Trưng (Tin Hết Hạn),"121.48, Kim Ngưu, Thanh Lương, Hai Bà Trưng, Hà Nội Lưu tin",~275 triệu/m2,49m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/can-goc-3pn-truc-dien-bien-my-khe-resort-furama-cung-hang-loat-tien-ich-cao-cap-2261388.html,"Căn góc 3PN, trực diện biển Mỹ Khê resort Furama cùng hàng loạt tiện ích cao cấp (Tin Hết Hạn)","17, Phạm Kiệt, Mỹ An, Ngũ Hành Sơn, TP. Đà Nẵng Lưu tin","~50,2 triệu /m2",105.5m2,Bán căn hộ chung cư,Tây Nam,,3,6m,1,3 phòng,Sổ hồng
https://nhadat.cafeland.vn/ban-nha-5-tang-thang-may-2261386.html,Bán nhà 5 tầng thang máy (Tin Hết Hạn),"224, Ngõ Quỳnh, Quỳnh Lôi, Hai Bà Trưng, Hà Nội Lưu tin",~236 triệu/m2,36m2,Bán nhà riêng,,,,,,,
https://nhadat.cafeland.vn/chu-ket-tien-gui-ban-gap-100m2-gan-cho-xuan-thoi-thuong-goi-ngay-xem-dat-2239428.html,chủ kẹt tiền gửi bán gấp 100m2 gần chợ xuân thới thượng gọi ngay xem đất (Tin Hết Hạn),"Xuân Thới Thượng, Huyện Hóc Môn , TP. Hồ Chí Minh Lưu tin",~20 triệu /m2,100m2,Bán đất thổ cư,,,,,,,
https://nhadat.cafeland.vn/ket-tien-toi-ban-400m2-dat-chinh-chu-so-hong-rieng-mat-tien-tinh-lo-gia-286-tr-2199837.html,KẸT TIỀN TÔI BÁN 400M2 ĐẤT CHÍNH CHỦ SỔ HỒNG RIÊNG MẶT TIỀN TỈNH LỘ GIÁ 286 TR (Tin Hết Hạn),"Mỹ Phước, Bến Cát, Bình Dương Lưu tin",~715 nghìn/m2,400m2,Bán đất thổ cư,,,,15m - 20m,,,Sổ hồng
https://nhadat.cafeland.vn/nha-pho-uni-valley-trong-khu-phuc-hop-bcons-city-so-san-sang-ten-cong-chung-2261382.html,Nhà phố UNI VALLEY trong khu phức hợp BCons City sổ sẵn sang tên công chứng (Tin Hết Hạn),"Bcons UNi Valley, Thống Nhất, Đông Hoà, Dĩ An, Bình Dương Lưu tin",~133 triệu/m2,60m2,Bán nhà phố dự án,,,,,,,Sổ hồng
https://nhadat.cafeland.vn/ban-lo-dat-tai-trung-tam-xa-quang-truong-huyen-quang-xuong-2092310.html,BÁN LÔ ĐẤT TẠI TRUNG TÂM XÃ QUẢNG TRƯỜNG HUYỆN QUẢNG XƯƠNG (Tin Hết Hạn),"đường liên xã, Quảng Trường, Quảng Xương, Thanh Hóa Lưu tin",~Thương lượng/m2,427m2,Bán đất thổ cư,Nam,,,7m,,,Sổ hồng
https://nhadat.cafeland.vn/gia-dinh-can-ban-gap-lo-2-dat-bien-gia-re-cho-nha-dau-tu-2233428.html,GIA ĐÌNH CẦN BÁN GẤP LÔ 2 ĐẤT BIỂN GIÁ RẺ CHO NHÀ ĐẦU TƯ (Tin Hết Hạn),"Quảng Thái, Quảng Xương, Thanh Hóa Lưu tin","~6,667/m2",1500m2,Bán đất thổ cư,Đông,,,6m,,,Sổ hồng
